(-0.91969120, 0.14112740, 0.48579530)
(-0.89985780, 0.14673250, 0.47779740)
(-0.87311950, 0.15424440, 0.46601490)
(-0.85733840, 0.15911120, 0.45840840)
(-0.84321170, 0.16359130, 0.45089080)
(-0.82490200, 0.16987860, 0.43934460)
(-0.80925120, 0.17516680, 0.42737140)
(-0.79991960, 0.17835280, 0.41942020)
(-0.78353220, 0.18323580, 0.40418680)
(-0.77299300, 0.18630700, 0.39357380)
(-0.75551680, 0.19085900, 0.37811540)
(-0.74801740, 0.19194090, 0.37294400)
(-0.73875140, 0.19254790, 0.36801460)
(-0.73448080, 0.19247330, 0.36585780)
(-0.72855850, 0.19211480, 0.36290760)
(-0.72307970, 0.19117870, 0.36010700)
(-0.72136850, 0.19074860, 0.35914380)
(-0.71659550, 0.18921840, 0.35631370)
(-0.71235260, 0.18758540, 0.35359380)
(-0.70899070, 0.18617740, 0.35248220)
(-0.70579180, 0.18590420, 0.35225310)
(-0.70452430, 0.18580140, 0.35216920)
(-0.70250550, 0.18539300, 0.35210890)
(-0.69990210, 0.18473220, 0.35183390)
(-0.69887380, 0.18466100, 0.35178960)
(-0.69804530, 0.18485200, 0.35177540)
(-0.69770770, 0.18514890, 0.35186240)
(-0.69734650, 0.18577090, 0.35188340)
(-0.69713930, 0.18609690, 0.35199050)
(-0.69695250, 0.18618530, 0.35206270)
(-0.69649900, 0.18650950, 0.35242670)
(-0.69633990, 0.18676390, 0.35263660)
(-0.69622640, 0.18703050, 0.35281730)
(-0.69625960, 0.18737050, 0.35300450)
(-0.69631210, 0.18781630, 0.35317120)
(-0.69631770, 0.18790670, 0.35323320)
(-0.69631270, 0.18815150, 0.35337830)
(-0.69639050, 0.18836170, 0.35349670)
(-0.69640540, 0.18832150, 0.35359130)
(-0.69643790, 0.18838110, 0.35361140)
(-0.69635460, 0.18822500, 0.35369960)
(-0.69630930, 0.18814660, 0.35371460)
(-0.69627930, 0.18801120, 0.35371420)
(-0.69629340, 0.18801330, 0.35370980)
(-0.69634780, 0.18811960, 0.35369880)
(-0.69633370, 0.18811860, 0.35370570)
(-0.69630120, 0.18806640, 0.35370030)
(-0.69627640, 0.18820420, 0.35373610)
(-0.69627650, 0.18824630, 0.35373850)
(-0.69633590, 0.18831100, 0.35369810)
(-0.69639210, 0.18835630, 0.35366650)
(-0.69639960, 0.18836650, 0.35365480)
(-0.69644610, 0.18838530, 0.35364220)
(-0.69642160, 0.18838420, 0.35366260)
(-0.69640950, 0.18839230, 0.35367040)
(-0.69636680, 0.18852410, 0.35372470)
(-0.69634260, 0.18856820, 0.35373060)
(-0.69631290, 0.18866880, 0.35373790)
(-0.69624170, 0.18867370, 0.35374180)
(-0.69620410, 0.18871020, 0.35376050)
(-0.69612360, 0.18872060, 0.35381170)
(-0.69605920, 0.18869720, 0.35388640)
(-0.69601610, 0.18871140, 0.35393560)
(-0.69587130, 0.18875720, 0.35401700)
(-0.69571780, 0.18875200, 0.35405790)
(-0.69530900, 0.18888350, 0.35414880)
(-0.69507290, 0.18899190, 0.35418910)
(-0.69443200, 0.18935930, 0.35429330)
(-0.69427850, 0.18945210, 0.35431640)
(-0.69370790, 0.18959400, 0.35447720)
(-0.69378170, 0.18961140, 0.35444920)
(-0.69404740, 0.18963790, 0.35433710)
(-0.69457860, 0.18969200, 0.35417430)
(-0.69518350, 0.18963090, 0.35402120)
(-0.69541930, 0.18951860, 0.35397480)
(-0.69584800, 0.18946520, 0.35385760)
(-0.69626530, 0.18945860, 0.35376790)
(-0.69639070, 0.18943830, 0.35370560)
(-0.69642020, 0.18938450, 0.35367650)
(-0.69638360, 0.18954700, 0.35362000)
(-0.69620870, 0.18972360, 0.35359690)
(-0.69610970, 0.18967740, 0.35363370)
(-0.69598540, 0.18961330, 0.35366090)
(-0.69594090, 0.18959070, 0.35368460)
(-0.69590740, 0.18949350, 0.35372160)
(-0.69584020, 0.18965710, 0.35372250)
(-0.69578580, 0.18962960, 0.35371610)
(-0.69574670, 0.18964450, 0.35372140)
(-0.69561490, 0.18962690, 0.35376230)
(-0.69533010, 0.18971290, 0.35381000)
(-0.69497420, 0.18997250, 0.35388900)
(-0.69465060, 0.19009120, 0.35396130)
(-0.69386170, 0.19065490, 0.35408960)
(-0.69356850, 0.19069180, 0.35417370)
(-0.69349580, 0.19070860, 0.35419360)
(-0.69392870, 0.19060170, 0.35408190)
(-0.69431600, 0.19064580, 0.35400150)
(-0.69450370, 0.19055330, 0.35399510)
(-0.69506650, 0.19060300, 0.35385880)
(-0.69502010, 0.19065690, 0.35384040)
(-0.69492880, 0.19049590, 0.35389750)
(-0.69488140, 0.19047750, 0.35393420)
(-0.69481470, 0.19037390, 0.35397300)
(-0.69476930, 0.19035930, 0.35398290)
(-0.69465820, 0.19028750, 0.35400240)
(-0.69460640, 0.19027380, 0.35401980)
(-0.69450930, 0.19021650, 0.35402130)
(-0.69446200, 0.19013490, 0.35402870)
(-0.69445310, 0.19011950, 0.35402850)
(-0.69444640, 0.19013960, 0.35401670)
(-0.69446360, 0.19016350, 0.35401670)
(-0.69445910, 0.19020980, 0.35400990)
(-0.69444490, 0.19022800, 0.35401450)
(-0.69442050, 0.19025320, 0.35402480)
(-0.69440720, 0.19025300, 0.35402700)
(-0.69393460, 0.19036770, 0.35411220)
(-0.69361410, 0.19063760, 0.35419820)
(-0.69336920, 0.19084020, 0.35425720)
(-0.69320890, 0.19084280, 0.35429310)
(-0.69274230, 0.19065910, 0.35444930)
(-0.69219060, 0.19057990, 0.35463180)
(-0.69187990, 0.19063180, 0.35474960)
(-0.69181070, 0.19077600, 0.35475890)
(-0.69175550, 0.19104880, 0.35466550)
(-0.69196840, 0.19125300, 0.35454840)
(-0.69228920, 0.19122760, 0.35452870)
(-0.69279480, 0.19126820, 0.35450980)
(-0.69298960, 0.19129790, 0.35451090)
(-0.69302000, 0.19131200, 0.35450630)
(-0.69305000, 0.19143970, 0.35451910)
(-0.69302240, 0.19148170, 0.35453250)
(-0.69300810, 0.19146840, 0.35452700)
(-0.69297320, 0.19143580, 0.35453800)
(-0.69291410, 0.19137070, 0.35453500)
(-0.69286400, 0.19141810, 0.35453600)
(-0.69286470, 0.19143690, 0.35453060)
(-0.69283120, 0.19139540, 0.35453450)
(-0.69280540, 0.19136090, 0.35455240)
(-0.69280400, 0.19133140, 0.35454880)
(-0.69274710, 0.19135320, 0.35451520)
(-0.69267620, 0.19132310, 0.35454910)
(-0.69244960, 0.19108600, 0.35461120)
(-0.69163990, 0.19083030, 0.35488030)
(-0.69135330, 0.19101510, 0.35485600)
(-0.69121300, 0.19106330, 0.35486100)
(-0.68993280, 0.19072460, 0.35534720)
(-0.68979320, 0.19049910, 0.35540110)
(-0.69005420, 0.19058580, 0.35539330)
(-0.69080480, 0.19040150, 0.35528030)
(-0.69108650, 0.19032380, 0.35527740)
(-0.69137470, 0.19013510, 0.35524790)
(-0.69161080, 0.19036150, 0.35518290)
(-0.69152800, 0.19038460, 0.35519490)
(-0.69140010, 0.19038580, 0.35521240)
(-0.69129350, 0.19053360, 0.35518240)
(-0.69127100, 0.19064740, 0.35515990)
(-0.69124730, 0.19064110, 0.35515630)
(-0.69125340, 0.19070240, 0.35513580)
(-0.69131920, 0.19060060, 0.35514820)
(-0.69138380, 0.19062890, 0.35513680)
(-0.69154440, 0.19065980, 0.35508080)
(-0.69162760, 0.19070130, 0.35506300)
(-0.69176740, 0.19074210, 0.35503370)
(-0.69185480, 0.19075350, 0.35502000)
(-0.69189080, 0.19072610, 0.35500640)
(-0.69194480, 0.19073720, 0.35499050)
(-0.69197800, 0.19075940, 0.35494250)
(-0.69197640, 0.19074690, 0.35494140)
(-0.69190150, 0.19076760, 0.35494180)
(-0.69186160, 0.19065720, 0.35496170)
(-0.69176900, 0.19074300, 0.35494480)
(-0.69166480, 0.19080470, 0.35492690)
(-0.69162100, 0.19080790, 0.35494550)
(-0.69141950, 0.19074820, 0.35495930)
(-0.69109920, 0.19074380, 0.35503660)
(-0.69080620, 0.19067460, 0.35506640)
(-0.69068440, 0.19069590, 0.35508030)
(-0.69059070, 0.19077620, 0.35514140)
(-0.69064680, 0.19080100, 0.35511960)
(-0.69069760, 0.19079990, 0.35510790)
(-0.69078580, 0.19079960, 0.35509720)
(-0.69096660, 0.19074900, 0.35508390)
(-0.69121520, 0.19074110, 0.35511270)
(-0.69151340, 0.19069610, 0.35502130)
(-0.69172260, 0.19075300, 0.35500120)
(-0.69184670, 0.19078630, 0.35496930)
(-0.69224290, 0.19093810, 0.35478300)
(-0.69241210, 0.19094820, 0.35469700)
(-0.69243570, 0.19091110, 0.35470570)
(-0.69241960, 0.19089230, 0.35468090)
(-0.69249030, 0.19092920, 0.35462930)
(-0.69253990, 0.19093970, 0.35461130)
(-0.69258270, 0.19090710, 0.35461850)
(-0.69261420, 0.19088120, 0.35463180)
(-0.69262070, 0.19090960, 0.35462050)
(-0.69264440, 0.19093880, 0.35461040)
(-0.69265910, 0.19093700, 0.35458310)
(-0.69263330, 0.19090480, 0.35458990)
(-0.69255900, 0.19089600, 0.35457720)
(-0.69252960, 0.19091180, 0.35456020)
(-0.69247360, 0.19089700, 0.35457520)
(-0.69237210, 0.19091270, 0.35459450)
(-0.69176170, 0.19107570, 0.35461820)
(-0.69169550, 0.19129970, 0.35455860)
(-0.69179060, 0.19145600, 0.35448380)
(-0.69182040, 0.19142230, 0.35446590)
(-0.69211090, 0.19146550, 0.35437230)
(-0.69252570, 0.19159590, 0.35431820)
(-0.69271420, 0.19162520, 0.35430500)
(-0.69283150, 0.19169870, 0.35430970)
(-0.69295040, 0.19164960, 0.35428640)
(-0.69294940, 0.19164900, 0.35432840)
(-0.69292640, 0.19158090, 0.35431270)
(-0.69289200, 0.19157280, 0.35431940)
(-0.69287650, 0.19158820, 0.35432740)
(-0.69287530, 0.19162910, 0.35431640)
(-0.69288080, 0.19159310, 0.35430710)
(-0.69287330, 0.19149910, 0.35432070)
(-0.69292730, 0.19159740, 0.35432230)
(-0.69300920, 0.19158420, 0.35428500)
(-0.69297220, 0.19165730, 0.35427030)
(-0.69296050, 0.19166380, 0.35426160)
(-0.69297600, 0.19162810, 0.35424890)
(-0.69299770, 0.19159450, 0.35423000)
(-0.69296720, 0.19166900, 0.35422670)
(-0.69290310, 0.19164810, 0.35423010)
(-0.69271250, 0.19162750, 0.35422510)
(-0.69239970, 0.19163980, 0.35427750)
(-0.69197600, 0.19181980, 0.35431670)
(-0.69181910, 0.19192670, 0.35435620)
(-0.69173370, 0.19197420, 0.35443000)
(-0.69170000, 0.19186720, 0.35443270)
(-0.69177550, 0.19181350, 0.35441750)
(-0.69218300, 0.19182950, 0.35431760)
(-0.69260610, 0.19190720, 0.35428500)
(-0.69274800, 0.19194020, 0.35427920)
(-0.69280200, 0.19194360, 0.35427910)
(-0.69295800, 0.19191960, 0.35424290)
(-0.69300650, 0.19192090, 0.35422070)
(-0.69300880, 0.19188310, 0.35422420)
(-0.69297110, 0.19179240, 0.35423340)
(-0.69290350, 0.19178350, 0.35423990)
(-0.69289830, 0.19179910, 0.35420410)
(-0.69289420, 0.19184950, 0.35419770)
(-0.69288130, 0.19185620, 0.35420320)
(-0.69285360, 0.19184180, 0.35420390)
(-0.69281870, 0.19186900, 0.35419600)
(-0.69283350, 0.19181460, 0.35423150)
(-0.69288610, 0.19181650, 0.35425060)
(-0.69291230, 0.19178160, 0.35424270)
(-0.69289560, 0.19179100, 0.35425350)
(-0.69285980, 0.19179810, 0.35425860)
(-0.69275210, 0.19185630, 0.35423160)
(-0.69264790, 0.19192890, 0.35419340)
(-0.69230070, 0.19193960, 0.35421550)
(-0.69215080, 0.19203020, 0.35419770)
(-0.69207690, 0.19207660, 0.35418080)
(-0.69205360, 0.19212670, 0.35415660)
(-0.69201460, 0.19217900, 0.35416830)
(-0.69212310, 0.19236640, 0.35405100)
(-0.69227250, 0.19257100, 0.35401010)
(-0.69241940, 0.19266100, 0.35396540)
(-0.69258210, 0.19261410, 0.35397240)
(-0.69276830, 0.19259930, 0.35393110)
(-0.69298080, 0.19253430, 0.35391230)
(-0.69303880, 0.19248590, 0.35393710)
(-0.69308270, 0.19251900, 0.35390720)
(-0.69316700, 0.19243650, 0.35393220)
(-0.69332670, 0.19228800, 0.35387890)
(-0.69336670, 0.19225120, 0.35387140)
(-0.69338000, 0.19231840, 0.35384040)
(-0.69335780, 0.19246030, 0.35378990)
(-0.69333810, 0.19250160, 0.35379030)
(-0.69332220, 0.19229140, 0.35383980)
(-0.69330730, 0.19236140, 0.35381980)
(-0.69332670, 0.19250370, 0.35384010)
(-0.69322370, 0.19254930, 0.35383300)
(-0.69319670, 0.19262640, 0.35380710)
(-0.69315900, 0.19267020, 0.35381810)
(-0.69297260, 0.19264820, 0.35387160)
(-0.69283830, 0.19267390, 0.35389170)
(-0.69255510, 0.19258690, 0.35394800)
(-0.69195930, 0.19241130, 0.35406600)
(-0.69164800, 0.19231570, 0.35408100)
(-0.69129590, 0.19232240, 0.35409320)
(-0.69131500, 0.19253630, 0.35403840)
(-0.69154190, 0.19284160, 0.35381170)
(-0.69192890, 0.19321940, 0.35365260)
(-0.69230350, 0.19326220, 0.35355180)
(-0.69245590, 0.19326190, 0.35352980)
(-0.69276790, 0.19319350, 0.35349210)
(-0.69308480, 0.19303330, 0.35347270)
(-0.69338220, 0.19303680, 0.35346840)
(-0.69357810, 0.19288220, 0.35343390)
(-0.69362770, 0.19286860, 0.35341210)
(-0.69361960, 0.19287880, 0.35341440)
(-0.69353370, 0.19286060, 0.35340000)
(-0.69350060, 0.19284760, 0.35338850)
(-0.69347680, 0.19289780, 0.35335240)
(-0.69343100, 0.19287280, 0.35333360)
(-0.69340150, 0.19286250, 0.35333790)
(-0.69338100, 0.19288540, 0.35333080)
(-0.69338240, 0.19288670, 0.35332430)
(-0.69338910, 0.19295960, 0.35333770)
(-0.69339660, 0.19295780, 0.35335260)
(-0.69339100, 0.19300070, 0.35336490)
(-0.69340080, 0.19298050, 0.35339000)
(-0.69342520, 0.19297820, 0.35339550)
(-0.69343290, 0.19296710, 0.35339080)
(-0.69338570, 0.19299980, 0.35339120)
(-0.69336780, 0.19304120, 0.35338930)
(-0.69335310, 0.19303280, 0.35337680)
(-0.69330080, 0.19297850, 0.35337270)
(-0.69318560, 0.19297340, 0.35338860)
(-0.69306270, 0.19297330, 0.35339080)
(-0.69284770, 0.19301250, 0.35342930)
(-0.69251260, 0.19301290, 0.35351480)
(-0.69228180, 0.19299450, 0.35355290)
(-0.69198070, 0.19319480, 0.35353470)
(-0.69225030, 0.19335700, 0.35340910)
(-0.69235370, 0.19329060, 0.35334560)
(-0.69278390, 0.19325620, 0.35329270)
(-0.69304410, 0.19330480, 0.35324850)
(-0.69320030, 0.19338950, 0.35320230)
(-0.69335690, 0.19354120, 0.35314010)
(-0.69345770, 0.19360130, 0.35310870)
(-0.69352600, 0.19363370, 0.35308710)
(-0.69352640, 0.19360330, 0.35307480)
(-0.69351620, 0.19361800, 0.35307690)
(-0.69345260, 0.19362360, 0.35306010)
(-0.69343580, 0.19367690, 0.35307400)
(-0.69342180, 0.19367750, 0.35307190)
(-0.69343730, 0.19365380, 0.35306780)
(-0.69346960, 0.19354760, 0.35306290)
(-0.69346210, 0.19351550, 0.35307450)
(-0.69348060, 0.19359730, 0.35307420)
(-0.69344350, 0.19361790, 0.35307270)
(-0.69338270, 0.19362910, 0.35308860)
(-0.69328860, 0.19354370, 0.35312410)
(-0.69326440, 0.19354320, 0.35311990)
(-0.69326250, 0.19353760, 0.35311210)
(-0.69318860, 0.19342720, 0.35312460)
(-0.69288800, 0.19332650, 0.35322530)
(-0.69280920, 0.19333280, 0.35321150)
(-0.69270640, 0.19331300, 0.35325520)
(-0.69263020, 0.19327910, 0.35325530)
(-0.69255420, 0.19332830, 0.35326710)
(-0.69246050, 0.19332890, 0.35332220)
(-0.69236040, 0.19319400, 0.35336410)
(-0.69236700, 0.19313320, 0.35335380)
(-0.69254060, 0.19313730, 0.35334020)
(-0.69265630, 0.19313680, 0.35330160)
(-0.69304050, 0.19328100, 0.35319560)
(-0.69319580, 0.19333550, 0.35314330)
(-0.69321010, 0.19328050, 0.35317210)
(-0.69328210, 0.19328500, 0.35316820)
(-0.69329800, 0.19327400, 0.35319160)
(-0.69331220, 0.19323480, 0.35319440)
(-0.69333720, 0.19322200, 0.35319740)
(-0.69333560, 0.19311730, 0.35320450)
(-0.69338500, 0.19314450, 0.35319430)
(-0.69338350, 0.19312620, 0.35316720)
(-0.69336240, 0.19310600, 0.35316410)
(-0.69332430, 0.19310970, 0.35315110)
(-0.69339110, 0.19305140, 0.35313110)
(-0.69340530, 0.19304770, 0.35314350)
(-0.69348070, 0.19311730, 0.35313000)
(-0.69348340, 0.19303500, 0.35314090)
(-0.69351880, 0.19308630, 0.35313840)
(-0.69350810, 0.19308220, 0.35312820)
(-0.69350250, 0.19310740, 0.35313430)
(-0.69349500, 0.19307690, 0.35310500)
(-0.69349290, 0.19318960, 0.35307970)
(-0.69344780, 0.19317900, 0.35307660)
(-0.69328740, 0.19312960, 0.35309740)
(-0.69319670, 0.19316430, 0.35310880)
(-0.69307070, 0.19321840, 0.35310670)
(-0.69302900, 0.19338200, 0.35313520)
(-0.69286010, 0.19337610, 0.35313430)
(-0.69255820, 0.19328070, 0.35318850)
(-0.69242780, 0.19332930, 0.35319900)
(-0.69228260, 0.19339380, 0.35319450)
(-0.69228310, 0.19339790, 0.35317020)
(-0.69236960, 0.19334760, 0.35316320)
(-0.69241500, 0.19329060, 0.35317690)
(-0.69254470, 0.19318220, 0.35318610)
(-0.69263050, 0.19315320, 0.35317360)
(-0.69297130, 0.19311980, 0.35315510)
(-0.69307690, 0.19310380, 0.35314390)
(-0.69327560, 0.19313500, 0.35307800)
(-0.69334050, 0.19311780, 0.35305550)
(-0.69341620, 0.19317630, 0.35302790)
(-0.69342630, 0.19322780, 0.35301800)
(-0.69345560, 0.19323820, 0.35300330)
(-0.69348750, 0.19330990, 0.35298180)
(-0.69351670, 0.19328630, 0.35295800)
(-0.69352760, 0.19326870, 0.35295840)
(-0.69353880, 0.19320000, 0.35296470)
(-0.69354470, 0.19315710, 0.35297170)
(-0.69356450, 0.19314690, 0.35297460)
(-0.69359420, 0.19317740, 0.35296600)
(-0.69362100, 0.19323170, 0.35296800)
(-0.69363110, 0.19326060, 0.35295450)
(-0.69366710, 0.19322860, 0.35293330)
(-0.69369230, 0.19320000, 0.35291840)
(-0.69374790, 0.19321120, 0.35289770)
(-0.69374510, 0.19321070, 0.35290110)
(-0.69366710, 0.19324030, 0.35288390)
(-0.69364390, 0.19326850, 0.35288870)
(-0.69358880, 0.19329360, 0.35290060)
(-0.69349750, 0.19337460, 0.35292010)
(-0.69343510, 0.19337790, 0.35294530)
(-0.69331920, 0.19338060, 0.35297220)
